SECUCODE,SECURITY_CODE,INDUSTRY_CODE,ORG_CODE,SECURITY_NAME_ABBR,INDUSTRY_NAME,MARKET,SECURITY_TYPE_CODE,TRADE_MARKET_CODE,DATE_TYPE_CODE,REPORT_TYPE_CODE,DATA_STATE,NOTICE_DATE,REPORT_DATE,PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_COST,TOE_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_RATIO,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_INCOME,INTEREST_NI,INTEREST_NI_RATIO,FEE_COMMISSION_NI,FCN_RATIO,OPERATE_TAX_ADD,MANAGE_EXPENSE_BANK,FCN_CALCULATE,INTEREST_NI_CALCULATE,EARNED_PREMIUM,EARNED_PREMIUM_RATIO,INVEST_INCOME,SURRENDER_VALUE,COMPENSATE_EXPENSE,TOI_RATIO,OPERATE_PROFIT_RATIO,PARENT_NETPROFIT_RATIO,DEDUCT_PARENT_NETPROFIT,DPN_RATIO
000975.SZ,000975,016032,10005829,银泰黄金,有色金属,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,438065203.36,2528204845.28,1880975944.35,9.55363992,1706348808.67,1706348808.67,12.5305901942,895640.52,109578726.68,11073634.63,661307679.73,647259562.65,165506388.65,,,,,,53079133.85,,,,,,,,,20.6299205898,65.583531055868,60.651384235576,436930608.7,67.679397320457
000972.SZ,000972,016012,10005827,ST中基,食品饮料,szzb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,28211162.65,200278061.07,218508864.04,-47.5020548689,188703101.41,188703101.41,-43.8271544843,193963.95,18965689.69,7978665,28655684.36,28792058.71,666167.19,,,,,,2667443.99,,,,,,,,,-40.3953811707,131.66615163333,133.646345569062,-29072063.09,65.954511745729
000971.SZ,000971,016014,10005826,*ST高升,电子信息,szzb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,7579677.47,424991661.18,395777649.7,2.5025925224,306427856.26,306427856.26,-4.2229042917,10335890.11,60725233.08,-1242370.49,-10781467.53,-11187200.24,-18328177.3,,,,,,783827.89,,,,,,,,,0.6017649902,-129.331702587507,-73.03,34323489.84,25.006401019059
000969.SZ,000969,016059,10005824,安泰科技,金属制品,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,73195312.58,2483077834.91,2423713862.25,-4.9141276009,2021442199.49,2021442199.49,-5.2396552371,69367362.29,194958376.19,34760449.96,107856003.8,108321041.08,12139277.99,,,,,,22752986.76,,,,,,,,,-3.1236132623,8683.44057329506,858.560713142644,59284746.48,475.158359728902
000917.SZ,000917,016039,10005784,电广传媒,文化传媒,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,11173745.27,2905194999.92,3078421898.55,-35.6240565359,2078195991.6,2078195991.6,-44.6265135174,234267392.22,527860472.99,185031869.32,56602905.29,75696048.81,40790761.81,,,,,,16044825.45,,,,,,,,,-37.3413861132,-18.771414365332,131.627551118167,-72166247.32,32.579641046033
000913.SZ,000913,016008,10005781,钱江摩托,交运设备,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,88294981.72,1890586802.23,1767424723.88,-2.4122191236,1478963446.88,1478963446.88,-4.3168476166,66916473.34,91192810.27,3229804.47,110980988.71,117173413.68,41128127.68,,,,,,65468792.15,,,,,,,,,-1.0451474925,32.156432166066,31.027097336078,73536702,25.28946734345
000909.SZ,000909,016042,10005777,数源科技,综合行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,15785495.66,423617028.26,388157607.91,-60.0599678848,298557372.62,298557372.62,-66.0309617153,5102104.37,20519270.68,38592939.3,33855239.21,32447504.69,10313583.87,,,,,,3742349.85,,,,,,,,,-58.4630102321,-30.11195852401,-21.208817720568,8437038.11,-51.212068434949
000881.SZ,000881,016042,10005754,中广核技,综合行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,47292032.81,2893991326.31,2904564274.05,3.6926870262,2430450234.88,2430450234.88,4.0428911503,74724565.98,219683324.49,83773056.33,68748185.54,70692368.34,13527572.05,,,,,,12973357.3,,,,,,,,,0.6733850744,-58.021710707671,-58.823799100626,1169217.15,-98.41449635722
000880.SZ,000880,016043,10005753,潍柴重机,机械行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,45593643.58,1331695110.94,1318390287.94,13.5456725048,1134846415.15,1134846415.15,12.3770241937,38952314.6,58279159.03,-7992862.48,49144935.74,49198081.77,3604438.19,,,,,,13815748.06,,,,,,,,,11.0251755336,10.373469768491,1.526786509765,37802249.1,-9.933969681248
000876.SZ,000876,016009,10005750,新希望,农牧饲渔,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,1561855272.77,35294298951.26,34300893684.92,10.4406778844,32010499396.85,32010499396.85,10.1904985903,852892928.02,1112280327.11,184126249.04,2333704245.07,2233736811.08,154996593.15,,,,,,64518712.38,,,,,,,,,11.5398187102,44.430877494278,84.606713000703,1661974908.64,87.144387153005
000850.SZ,000850,016010,10005736,华茂股份,纺织服装,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,306354139.53,1386240303.26,1424843501.58,5.2029669164,1213311103.35,1213311103.35,5.2909305617,32985396.88,64119137.54,55656538.16,358270364.74,357049719.04,57032440.57,,,,,,13799304.46,,,,,,,,,7.2489442376,157.017604126428,131.722908333406,-19003933.75,50.985038738834
